disease_OMIM_ID	disease_name	gene_symbol
616026	$Fanconi renotubular syndrome 4, with maturity-onset diabetes of the young$	HNF4A
616026	$Fanconi renotubular syndrome 4, with maturity-onset diabetes of the young$	MODY1
616026	$Fanconi renotubular syndrome 4, with maturity-onset diabetes of the young$	TCF14
616028	Adams-Oliver syndrome 5	AOS5
616028	Adams-Oliver syndrome 5	AOVD1
616028	Adams-Oliver syndrome 5	NOTCH1
616028	Adams-Oliver syndrome 5	TAN1
616029	Ectodermal dysplasia/short stature syndrome	DFNA28
616029	Ectodermal dysplasia/short stature syndrome	ECTDS
616029	Ectodermal dysplasia/short stature syndrome	GRHL2
616029	Ectodermal dysplasia/short stature syndrome	TFCP2L3
616030	$Hypogonadotropic hypogonadism 22, with or without anosmia$	FEZ
616030	$Hypogonadotropic hypogonadism 22, with or without anosmia$	FEZF1
616030	$Hypogonadotropic hypogonadism 22, with or without anosmia$	HH22
616030	$Hypogonadotropic hypogonadism 22, with or without anosmia$	ZNF312B
616032	Focal segmental glomerulosclerosis 8	ANLN
616032	Focal segmental glomerulosclerosis 8	FSFS8
616033	$Microcephaly, short stature, and impaired glucose metabolism 1$	MSSGM1
616033	$Microcephaly, short stature, and impaired glucose metabolism 1$	RG9MTD2
616033	$Microcephaly, short stature, and impaired glucose metabolism 1$	TRMT10A
616034	$2,4-dienoyl-CoA reductase deficiency$	C5orf33
616034	$2,4-dienoyl-CoA reductase deficiency$	DECRD
616034	$2,4-dienoyl-CoA reductase deficiency$	NADK2
616037	$Ciliary dyskinesia, primary, 30$	CCDC151
616037	$Ciliary dyskinesia, primary, 30$	CILD30
616038	Neu-Laxova syndrome 2	EPIP
616038	Neu-Laxova syndrome 2	NLS2
616038	Neu-Laxova syndrome 2	PSAT
616038	Neu-Laxova syndrome 2	PSAT1
616038	Neu-Laxova syndrome 2	PSATD
616039	$Charcot-Marie-Tooth disease, recessive intermediate D$	CMTRID
616039	$Charcot-Marie-Tooth disease, recessive intermediate D$	COX6A1
616040	$Myasthenic syndrome, congenital, 7, presynaptic$	CMS7
616040	$Myasthenic syndrome, congenital, 7, presynaptic$	MYSPC
616040	$Myasthenic syndrome, congenital, 7, presynaptic$	SYT2
616042	$Deafness, autosomal recessive 103$	CLIC5
616042	$Deafness, autosomal recessive 103$	DFNB103
616044	$Deafness, autosomal dominant 65$	DFNA65
616044	$Deafness, autosomal dominant 65$	DFNB86
616044	$Deafness, autosomal dominant 65$	DOORS
616044	$Deafness, autosomal dominant 65$	EIEE16
616044	$Deafness, autosomal dominant 65$	FIME
616044	$Deafness, autosomal dominant 65$	KIAA1171
616044	$Deafness, autosomal dominant 65$	TBC1D24
616045	Combined oxidative phosphorylation deficiency 22	ATP5A
616045	Combined oxidative phosphorylation deficiency 22	ATP5A1
616045	Combined oxidative phosphorylation deficiency 22	ATPM
616045	Combined oxidative phosphorylation deficiency 22	COXPD22
616045	Combined oxidative phosphorylation deficiency 22	MC5DN4
616045	Combined oxidative phosphorylation deficiency 22	ORM
616050	Autoinflammation with infantile enterocolitis	AIFEC
616050	Autoinflammation with infantile enterocolitis	CARD12
616050	Autoinflammation with infantile enterocolitis	CLAN
616050	Autoinflammation with infantile enterocolitis	FCAS4
616050	Autoinflammation with infantile enterocolitis	IPAF
616050	Autoinflammation with infantile enterocolitis	NLRC4
616051	$Microcephaly 13, primary, autosomal recessive$	CENPE
616051	$Microcephaly 13, primary, autosomal recessive$	MCPH13
616052	$Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 7$	ISPD
616052	$Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 7$	MDDGA7
616052	$Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 7$	MDDGC7
616053	Spinocerebellar ataxia 40	CCDC88C
616053	Spinocerebellar ataxia 40	DAPLE
616053	Spinocerebellar ataxia 40	HKRP2
616053	Spinocerebellar ataxia 40	HYC
616053	Spinocerebellar ataxia 40	KIAA1509
616053	Spinocerebellar ataxia 40	SCA40
616056	$Epileptic encephalopathy, early infantile, 26$	EIEE26
616056	$Epileptic encephalopathy, early infantile, 26$	KCNB1
616059	Mirror movements 3	DNAL4
616059	Mirror movements 3	MRMV3
616060	$[Blood group, Dombrock]$	ART4
616060	$[Blood group, Dombrock]$	DO
616060	$[Blood group, Dombrock]$	DOK1
616063	$Porokeratosis 8, disseminated superficial actinic type$	C20orf59
616063	$Porokeratosis 8, disseminated superficial actinic type$	POROK8
616063	$Porokeratosis 8, disseminated superficial actinic type$	SLC17A9
616067	46XY sex reversal 9	DIH3
616067	46XY sex reversal 9	FOG2
616067	46XY sex reversal 9	SRXY9
616067	46XY sex reversal 9	ZFPM2
616069	$Inflammatory skin and bowel disease, neonatal, 2$	EGFR
616069	$Inflammatory skin and bowel disease, neonatal, 2$	NISBD2
616078	$Mental retardation, autosomal dominant 29$	KIAA0437
616078	$Mental retardation, autosomal dominant 29$	MRD29
616078	$Mental retardation, autosomal dominant 29$	SEB
616078	$Mental retardation, autosomal dominant 29$	SETBP1
616079	Retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities	ABRI
616079	Retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities	BRI
616079	Retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities	FBD
616079	Retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities	ITM2B
616079	Retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities	RDGCA
616080	$Microcephaly 12, primary, autosomal recessive$	CDK6
616080	$Microcephaly 12, primary, autosomal recessive$	MCPH12
616080	$Microcephaly 12, primary, autosomal recessive$	PLSTIRE
616081	$Pontocerebellar hypoplasia, type 1C$	EXOSC8
616081	$Pontocerebellar hypoplasia, type 1C$	OIP2
616081	$Pontocerebellar hypoplasia, type 1C$	PCH1C
616081	$Pontocerebellar hypoplasia, type 1C$	RRP43
616083	$Mental retardation, autosomal dominant 30$	BRAM1
616083	$Mental retardation, autosomal dominant 30$	BS69
616083	$Mental retardation, autosomal dominant 30$	MRD30
616083	$Mental retardation, autosomal dominant 30$	ZMYND11
616084	$Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay$	RPEM
616084	$Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay$	SIFD
616084	$Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay$	TRNT1
616087	$Diabetes mellitus, noninsulin-dependent, 5$	AS160
616087	$Diabetes mellitus, noninsulin-dependent, 5$	KIAA0603
616087	$Diabetes mellitus, noninsulin-dependent, 5$	NIDDM5
616087	$Diabetes mellitus, noninsulin-dependent, 5$	TBC1D4
616089	$[Blood group, Gerbich]$	GE
616089	$[Blood group, Gerbich]$	GPC
616089	$[Blood group, Gerbich]$	GYPC
616093	$[Blood group, ABO system]$	ABO
616094	$Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 12$	MDDGA12
616094	$Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 12$	MDDGC12
616094	$Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 12$	POMK
616094	$Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 12$	SGK196
616095	Monocarboxylate transporter 1 deficiency	HHF7
616095	Monocarboxylate transporter 1 deficiency	MCT1
616095	Monocarboxylate transporter 1 deficiency	MCT1D
616095	Monocarboxylate transporter 1 deficiency	SLC16A1
616098	Immunodeficiency 37	BCL10
616098	Immunodeficiency 37	IMD37
616099	Palmoplantar keratoderma and woolly hair	ANKRD25
616099	Palmoplantar keratoderma and woolly hair	KANK2
616099	Palmoplantar keratoderma and woolly hair	KIAA1518
616099	Palmoplantar keratoderma and woolly hair	PPKWH
616100	$Autoimmune lymphoproliferative syndrome, type V$	ALPS5
616100	$Autoimmune lymphoproliferative syndrome, type V$	CELIAC3
616100	$Autoimmune lymphoproliferative syndrome, type V$	CTLA4
616100	$Autoimmune lymphoproliferative syndrome, type V$	IDDM12
616106	$Psoriasis 15, pustular, susceptibility to$	AP1S3
616106	$Psoriasis 15, pustular, susceptibility to$	PSORS15
616108	$Retinal dystrophy, juvenile cataracts, and short stature syndrome$	PSDR1
616108	$Retinal dystrophy, juvenile cataracts, and short stature syndrome$	RALR1
616108	$Retinal dystrophy, juvenile cataracts, and short stature syndrome$	RDH11
616108	$Retinal dystrophy, juvenile cataracts, and short stature syndrome$	RDJCSS
616111	$Mitochondrial complex III deficiency, nuclear type 9$	C11orf83
616111	$Mitochondrial complex III deficiency, nuclear type 9$	MC3DN9
616111	$Mitochondrial complex III deficiency, nuclear type 9$	UQCC3
616113	Polyendocrine-polyneuropathy syndrome	DMXL2
616113	Polyendocrine-polyneuropathy syndrome	KIAA0856
616113	Polyendocrine-polyneuropathy syndrome	PEPNS
616113	Polyendocrine-polyneuropathy syndrome	RC3
616115	Familial cold autoinflammatory syndrome 4	AIFEC
616115	Familial cold autoinflammatory syndrome 4	CARD12
616115	Familial cold autoinflammatory syndrome 4	CLAN
616115	Familial cold autoinflammatory syndrome 4	FCAS4
616115	Familial cold autoinflammatory syndrome 4	IPAF
616115	Familial cold autoinflammatory syndrome 4	NLRC4
616116	$Mental retardation, autosomal recessive 46$	HSST
616116	$Mental retardation, autosomal recessive 46$	MRT46
616116	$Mental retardation, autosomal recessive 46$	NDST1
616117	Cardiac conduction disease with or without dilated cardiomyopathy	CCDD
616117	Cardiac conduction disease with or without dilated cardiomyopathy	TNNI3K
616118	$Macular degeneration, early-onset$	CCA
616118	$Macular degeneration, early-onset$	EOMD
616118	$Macular degeneration, early-onset$	FBN2
616126	Immunodeficiency 38	G1P2
616126	Immunodeficiency 38	IFI15
616126	Immunodeficiency 38	IMD38
616126	Immunodeficiency 38	ISG15
616127	$Spinocerebellar ataxia, autosomal recessive 17$	C19L1
616127	$Spinocerebellar ataxia, autosomal recessive 17$	CWF19L1
616127	$Spinocerebellar ataxia, autosomal recessive 17$	SCAR17
616138	Perrault syndrome 5	C10orf2
616138	Perrault syndrome 5	IOSCA
616138	Perrault syndrome 5	MTDPS7
616138	Perrault syndrome 5	PEOA3
616138	Perrault syndrome 5	PRLTS5
616138	Perrault syndrome 5	TWINKLE
616138	Perrault syndrome 5	TWNK
616139	$Epileptic encephalopathy, early infantile, 27$	EIEE27
616139	$Epileptic encephalopathy, early infantile, 27$	GRIN2B
616139	$Epileptic encephalopathy, early infantile, 27$	MRD6
616139	$Epileptic encephalopathy, early infantile, 27$	NMDAR2B
616140	$Leukodystrophy, hypomyelinating, 9$	HLD9
616140	$Leukodystrophy, hypomyelinating, 9$	RARS
616145	Catel-Manzke syndrome	CATMANS
616145	Catel-Manzke syndrome	SDR2E1
616145	Catel-Manzke syndrome	TGDS
616151	$Macular dystrophy, vitelliform, 4$	IMPG1
616151	$Macular dystrophy, vitelliform, 4$	IPM150
616151	$Macular dystrophy, vitelliform, 4$	VMD4
616152	$Macular dystrophy, vitelliform, 5$	IMPG2
616152	$Macular dystrophy, vitelliform, 5$	IPM200
616152	$Macular dystrophy, vitelliform, 5$	RP56
616152	$Macular dystrophy, vitelliform, 5$	VMD5
616154	Peroxisomal fatty acyl-CoA reductase 1 disorder	FAR1
616154	Peroxisomal fatty acyl-CoA reductase 1 disorder	MLSTD2
616154	Peroxisomal fatty acyl-CoA reductase 1 disorder	PFCRD
616155	$Charcot-Marie-Tooth disease, axonal, type 2S$	CATF1
616155	$Charcot-Marie-Tooth disease, axonal, type 2S$	CMT2S
616155	$Charcot-Marie-Tooth disease, axonal, type 2S$	HMN6
616155	$Charcot-Marie-Tooth disease, axonal, type 2S$	IGHMBP2
616155	$Charcot-Marie-Tooth disease, axonal, type 2S$	SMARD1
616155	$Charcot-Marie-Tooth disease, axonal, type 2S$	SMUBP2
616158	$Mental retardation, autosomal dominant 31$	MRD31
616158	$Mental retardation, autosomal dominant 31$	PUR1
616158	$Mental retardation, autosomal dominant 31$	PURA
616165	Nemaline myopathy 10	LMOD3
616165	Nemaline myopathy 10	NEM10
616166	$Aortic aneurysm, familial thoracic 9$	AAT9
616166	$Aortic aneurysm, familial thoracic 9$	MAGP2
616166	$Aortic aneurysm, familial thoracic 9$	MFAP5
616170	Macular dystrophy with central cone involvement	CCMD
616170	Macular dystrophy with central cone involvement	CLN7
616170	Macular dystrophy with central cone involvement	MFSD8
616170	Macular dystrophy with central cone involvement	MGC33302
616171	$Microcephaly and chorioretinopathy, autosomal recessive, 2$	MCCRP2
616171	$Microcephaly and chorioretinopathy, autosomal recessive, 2$	PLK4
616171	$Microcephaly and chorioretinopathy, autosomal recessive, 2$	SAK
616171	$Microcephaly and chorioretinopathy, autosomal recessive, 2$	STK18
616172	$Generalized epilepsy with febrile seizures plus, type 9$	GEFSP9
616172	$Generalized epilepsy with febrile seizures plus, type 9$	STX1B
616176	$Bleeding disorder, platelet-type, 19$	BDPLT19
616176	$Bleeding disorder, platelet-type, 19$	PRKACG
616185	Ovarian dysgenesis 4	MCM9
616185	Ovarian dysgenesis 4	MCMDC1
616185	Ovarian dysgenesis 4	ODG4
616187	$Epilepsy, progressive myoclonic 7$	EPM7
616187	$Epilepsy, progressive myoclonic 7$	KCNC1
616188	Retinal dystrophy and obesity	RDOB
616188	Retinal dystrophy and obesity	TUB
616192	$Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus$	ACPHD
616192	$Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus$	DNAJC3
616192	$Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus$	P58
616192	$Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus$	PRKRI
616193	$Mental retardation, autosomal recessive 47$	FMN2
616193	$Mental retardation, autosomal recessive 47$	MRT47
616198	Combined oxidative phosphorylation deficiency 23	COXPD23
616198	Combined oxidative phosphorylation deficiency 23	GTPBP3
616198	Combined oxidative phosphorylation deficiency 23	MSS1
616199	Polyglucosan body myopathy 2	GSD15
616199	Polyglucosan body myopathy 2	GYG1
616200	Ruijs-Aalfs syndrome	C1orf124
616200	Ruijs-Aalfs syndrome	DVC1
616200	Ruijs-Aalfs syndrome	RJALS
616200	Ruijs-Aalfs syndrome	SPRTN
616201	Chronic atrial and intestinal dysrhythmia	CAID
616201	Chronic atrial and intestinal dysrhythmia	SGO
616201	Chronic atrial and intestinal dysrhythmia	SGO1
616201	Chronic atrial and intestinal dysrhythmia	SGOL1
616202	Cerebellofaciodental syndrome	BRF1
616202	Cerebellofaciodental syndrome	CFDS
616202	Cerebellofaciodental syndrome	GTF3B
616202	Cerebellofaciodental syndrome	TAF3C
616202	Cerebellofaciodental syndrome	TF3B90
616204	$Spinocerebellar ataxia, autosomal recessive 18$	GRID2
616204	$Spinocerebellar ataxia, autosomal recessive 18$	SCAR18
616208	Amyotrophic lateral sclerosis 22 with or without frontotemoral dementia	ALS22
616208	Amyotrophic lateral sclerosis 22 with or without frontotemoral dementia	TUBA1
616208	Amyotrophic lateral sclerosis 22 with or without frontotemoral dementia	TUBA4A
616209	$Myopathy, isolated mitochondrial, autosomal dominant$	CHCHD10
616209	$Myopathy, isolated mitochondrial, autosomal dominant$	FTDALS2
616209	$Myopathy, isolated mitochondrial, autosomal dominant$	IMMD
616209	$Myopathy, isolated mitochondrial, autosomal dominant$	SMAJ
616211	$Epileptic encephalopathy, early infantile, 28$	EIEE28
616211	$Epileptic encephalopathy, early infantile, 28$	FOR
616211	$Epileptic encephalopathy, early infantile, 28$	SCAR12
616211	$Epileptic encephalopathy, early infantile, 28$	WWOX
616212	$Lissencephaly 6, with microcephaly$	KATNB1
616212	$Lissencephaly 6, with microcephaly$	LIS6
616214	Hyperproinsulinemia	IDDM2
616214	Hyperproinsulinemia	INS
616214	Hyperproinsulinemia	MODY10
616216	Thrombocytopenia 5	ETV6
616216	Thrombocytopenia 5	TEL
616216	Thrombocytopenia 5	THC5
616217	Nephronophthisis 19	DCDC2
616217	Nephronophthisis 19	DFNB66
616217	Nephronophthisis 19	KIAA1154
616217	Nephronophthisis 19	NPHP19
616217	Nephronophthisis 19	NSC
616217	Nephronophthisis 19	RU2
616219	$Fibrosis of extraocular muscles, congenital, 5$	CFEOM5
616219	$Fibrosis of extraocular muscles, congenital, 5$	CLAC
616219	$Fibrosis of extraocular muscles, congenital, 5$	COL25A1
616220	Focal segmental glomerulosclerosis 9	CRB2
616220	Focal segmental glomerulosclerosis 9	FSGS9
616220	Focal segmental glomerulosclerosis 9	VMCKD
616221	$Amelogenesis imperfecta, type IH$	AI1H
616221	$Amelogenesis imperfecta, type IH$	ITGB6
616224	$Myasthenic syndrome, congenital, 22$	CMS22
616224	$Myasthenic syndrome, congenital, 22$	KIAA0436
616224	$Myasthenic syndrome, congenital, 22$	PREPL
616227	$Myasthenic syndrome, congenital, 15, without tubular aggregates$	ALG14
616227	$Myasthenic syndrome, congenital, 15, without tubular aggregates$	CMS15
616228	$Myasthenic syndrome, congenital, 14, with tubular aggregates$	ALG2
616228	$Myasthenic syndrome, congenital, 14, with tubular aggregates$	CDGII
616228	$Myasthenic syndrome, congenital, 14, with tubular aggregates$	CMS14
616228	$Myasthenic syndrome, congenital, 14, with tubular aggregates$	CMSTA3
616230	$Epilepsy, progressive myoclonic, 8$	CERS1
616230	$Epilepsy, progressive myoclonic, 8$	EPM8
616230	$Epilepsy, progressive myoclonic, 8$	LASS1
616230	$Epilepsy, progressive myoclonic, 8$	UOG1
616231	$Myopathy, vacuolar, with CASQ1 aggregates$	CASQ1
616231	$Myopathy, vacuolar, with CASQ1 aggregates$	VMCQA
616239	Combined oxidative phosphorylation deficiency 24	COXPD24
616239	Combined oxidative phosphorylation deficiency 24	NARS2
616247	Long QT syndrome 14	CALM1
616247	Long QT syndrome 14	CPVT4
616247	Long QT syndrome 14	LQT14
616247	Long QT syndrome 14	PHKD
616248	Lethal congenital contracture syndrome 6	LCCS6
616248	Lethal congenital contracture syndrome 6	ZBTB42
616248	Lethal congenital contracture syndrome 6	ZNF925
616249	Long QT syndrome 15	CALM2
616249	Long QT syndrome 15	LQT15
616255	Short stature with nonspecific skeletal abnormalities	AMDM
616255	Short stature with nonspecific skeletal abnormalities	ANPRB
616255	Short stature with nonspecific skeletal abnormalities	ECDM
616255	Short stature with nonspecific skeletal abnormalities	NPR2
616255	Short stature with nonspecific skeletal abnormalities	SNSK
616258	Meckel syndrome 12	KIAA0042
616258	Meckel syndrome 12	KIF14
616258	Meckel syndrome 12	MKS12
616260	Tenorio syndrome	RNF125
616260	Tenorio syndrome	TNORS
616260	Tenorio syndrome	TRAC1
616263	$Infantile-onset multisystem neurologic, endocrine, and pancreatic disease$	BIT1
616263	$Infantile-onset multisystem neurologic, endocrine, and pancreatic disease$	IMNEPD
616263	$Infantile-onset multisystem neurologic, endocrine, and pancreatic disease$	PTRH2
616265	Peeling skin syndrome 3	CHST8
616265	Peeling skin syndrome 3	GALNAC4ST1
616265	Peeling skin syndrome 3	PSS3
616266	$Congenital contractures of the limbs and face, hypotonia, and developmental delay$	CLIFAHDD
616266	$Congenital contractures of the limbs and face, hypotonia, and developmental delay$	IHPRF1
616266	$Congenital contractures of the limbs and face, hypotonia, and developmental delay$	NALCN
616267	Ataxia-oculomotor apraxia 4	AOA4
616267	Ataxia-oculomotor apraxia 4	EIEE10
616267	Ataxia-oculomotor apraxia 4	MCSZ
616267	Ataxia-oculomotor apraxia 4	PNK
616267	Ataxia-oculomotor apraxia 4	PNKP
616268	$Mental retardation, autosomal dominant 32$	KAT6A
616268	$Mental retardation, autosomal dominant 32$	MOZ
616268	$Mental retardation, autosomal dominant 32$	MRD32
616268	$Mental retardation, autosomal dominant 32$	MYST3
616268	$Mental retardation, autosomal dominant 32$	ZNF220
616269	$Mental retardation, autosomal recessive 48$	MRT48
616269	$Mental retardation, autosomal recessive 48$	NTT4
616269	$Mental retardation, autosomal recessive 48$	SLC6A17
616270	$Amelogenesis imperfecta, type IF$	AI1F
616270	$Amelogenesis imperfecta, type IF$	AMBN
616271	$3-methylglutaconic aciduria, type VII, with cataracts, neurologic involvement and neutropenia$	CLPB
616271	$3-methylglutaconic aciduria, type VII, with cataracts, neurologic involvement and neutropenia$	MEGCANN
