disease_OMIM_ID	disease_name
616501	$Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 4$
616502	Cone-rod dystrophy 21
616503	Lethal congenital contracture syndrome 9
616505	$Neuropathy, hereditary motor and sensory, type VIB$
616507	$Osteogenesis imperfecta, type XVII$
616509	Cataract 44
616511	$Maturity-onset diabetes of the young, type 14$
616515	$Deafness, autosomal recessive 104$
616516	$Emery-Dreifuss muscular dystrophy 3, AR$
616517	Achromatopsia 7
616521	$Mental retardation, autosomal dominant 39$
616531	$Polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis$
616532	$Herpes simplex encephalitis, susceptibility to, 7$
616534	$Thyroid cancer, nonmedullary, 4$
616535	$Thyroid cancer, nonmedullary, 5$
616538	$Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 9$
616539	Combined oxidative phosphorylation deficiency 26
616540	$Epilepsy, progressive myoclonic, 9$
616541	$Short stature, microcephaly, and endocrine dysfunction$
616544	Retinitis pigmentosa 73
616546	Short-rib thoracic dysplasia 14 with polydactyly
616549	$Klippel-Feil syndrome 4, autosomal recessive, with myopathy and facial dysmorphism$
616553	$Dyskeratosis congenita, autosomal recessive 7$
616559	Noonan syndrome 9
616562	Retinitis pigmentosa 74
616564	Noonan syndrome 10
616566	Spondylocostal dysostosis 6
616568	Glioma susceptibility 9
616570	Cerebrooculofacioskeletal syndrome 3
616576	$Immunodeficiency, common variable, 12$
616577	$Epilepsy, hearing loss, and mental retardation syndrome$
616579	$Mental retardation, autosomal dominant 40$
616580	Au-Kline syndrome
616583	$Spondyloepiphyseal dysplasia, Stanescu type$
616586	$Spastic paraplegia 9B, autosomal recessive$
616589	Adams-Oliver syndrome 6
616592	Kosaki overgrowth syndrome
616602	Craniosynostosis 6
616603	$Cutis laxa, autosomal dominant 3$
616617	Heimler syndrome 2
616622	Immunodeficiency 42
616625	$Charcot-Marie-Tooth disease, axonal, type 2W$
616629	Senior-Loken syndrome 9
616631	$Porokeratosis 9, multiple types$
616632	$Seizures, cortical blindness, microcephaly syndrome$
616636	Immunodeficiency 44
616638	Smith-Kingsmore syndrome
616640	$Epilepsy, progressive myoclonic, 10$
616645	$Epileptic encephalopathy, early infantile, 34$
616647	$Epileptic encephalopathy, early infantile, 35$
616649	$Spherocytosis, type 2$
616651	Roifman syndrome
616654	Joubert syndrome 24
616657	$Spastic tetraplegia, thin corpus callosum, and progressive microcephaly$
616668	$Charcot-Marie-Tooth disease, axonal, type 2X$
616669	Immunodeficiency 45
616672	Combined oxidative phosphorylation deficiency 27
616680	$Spastic paraplegia 75, autosomal recessive$
616681	$Microcephaly 16, primary, autosomal recessive$
616682	$Seizures, scoliosis, and macrocephaly syndrome$
616683	$Leukodystrophy, hypomyelinating, 12$
616684	$Charcot-Marie-Tooth disease, type 4K$
616685	$Epilepsy, idiopathic generalized, susceptibility to, 14$
616687	$Charcot-Marie-Tooth disease, type 2Y$
616688	$Charcot-Marie-Tooth disease, axonal, type 2Z$
616689	Dehydrated hereditary stomatocytosis 2
616697	$Deafness, autosomal dominant 69, unilateral or asymmetric$
616705	$Deafness, autosomal recessive 97$
616707	$Deafness, autosomal dominant 68$
616708	Desanto-Shinawi syndrome
616710	$Parkinson disease 22, autosomal dominant$
616716	$Rhizomelic chondrodysplasia punctata, type 5$
616719	$Spinocerebellar ataxia, autosomal recessive 21$
616720	$Myasthenic syndrome, congenital, 19$
616721	$Congenital disorder of glycosylation, type IIn$
616722	Retinal dystrophy and iris coloboma with or without cataract
616723	$Spondylopeimetaphyseal dsyplasia, Faden-Alkuraya type$
616724	$Tooth agenesis, selective, 7$
616726	$Ciliary dyskinesia, primary, 33$
616728	$Cleft palate, psychomotor retardation, and distinctive facial features$
616730	$Nephrotic syndrome, type 11$
616732	$Optic atrophy 10 with or without ataxia, mental retardation, and seizures$
616733	$Coenzyme Q10 deficiency, primary, 8$
616734	$Symmetric circumferential skin creases, congenital, 2$
616736	$Tremor, hereditary essential, 5$
616737	Takenouchi-Kosaki syndrome
616738	Radioulnar synostosis with amegakaryocytic thrombocytopenia 2
616739	$Mental retardation, autosomal recessive 51$
616740	Immunodeficiency 46
616744	$Autoinflammatory syndrome, familial, Behcet-like$
616749	$Heterotaxy, visceral, 7, autosomal$
616754	[Bombay phenotype]
616756	Spastic paraplegia and psychomotor retardation with or without seizures
616760	$Woolly hair, autosomal recessive 3$
616763	Leukodystrophy and acquired microcephaly with or without dystonia
616777	Seckel syndrome 9
616779	$Cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2$
616780	Oocyte maturation defect 2
616781	Joubert syndrome 25
616784	Joubert syndrome 26
616788	Orofacial cleft 15
616789	Mental retardation and distinctive facial features with or without cardiac defects
616794	Combined oxidative phosphorylation deficiency 28
616795	Spinocerebellar ataxia 42
616801	$Hypotonia, infantile, with psychomotor retardation and characteristic facies 2$
616803	Lamb-Shaffer syndrome
616806	$Wilms tumor 6, susceptibility to$
616809	Hyperphosphatasia with mental retardation syndrome 6
616811	Combined oxidative phosphorylation deficiency 29
616812	$Muscular dystrophy, limb-girdle, type 2X$
616814	Preimplantation embryonic lethality
616816	$Hypotonia, infantile, with psychomotor retardation$
616817	$Microcephaly, short stature, and impaired glucose metabolism 2$
616818	$IgA nephropathy, susceptibility to, 3$
616819	$Corpus callosum, agenesis of, with facial anomalies and cerebellar ataxia$
616827	$Muscular dystrophy, limb-girdle, type 2W$
616828	$Congenital disorder of glycosylation, type IIo$
616829	$Congenital disorder of glycosylation, type IIp$
616831	Luscan-Lumish syndrome
616833	Paget disease of bone 6
616834	$Microcephaly, congenital cataract, and psoriasiform dermatitis$
616835	Meier-Gorlin syndrome 6
616839	$Exercise intolerance, riboflavin-responsive$
616840	$Parkinson disease 23, autosomal recessive, early onset$
616843	$Lymphedema, hereditary, III$
616849	$Brachydactyly, type A1, D$
616851	Cataract 45
616852	$Myopathy, scapulohumeroperoneal$
616854	Even-plus syndrome
616858	Cowden syndrome 7
616859	$Spasticity, childhood-onset, with hyperglycinemia$
616860	$Anemia, sideroblastic, 3, pyridoxine-refractory$
616866	Spinal muscular atrophy with congenital bone fractures 1
616867	Spinal muscular atrophy with congenital bone fractures 2
616868	$Diarrhea 8, secretory sodium, congenital$
616871	$Myeloproliferative/lymphoproliferative neoplasms, familial (multiple types), susceptibility to$
616873	$Immunodeficiency, common variable, 13$
616875	$Cerebellar atrophy, visual impairment, and psychomotor retardation$
616878	$Metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration$
616881	$Leukodystrophy, hypomyelinating, 13$
616882	$Advanced sleep phase syndrome, familial, 3$
616887	$Mental retardation, autosomal recessive, 52$
616890	Split-foot malformation with mesoaxial polydactyly
616892	$Nephrotic syndrome, type 12$
616893	$Nephrotic syndrome, type 13$
616894	$Robinow syndrome, autosomal dominant 3$
616896	Mitochondrial DNA depletion syndrome 14 (encephalocardiomyopathic type)
616897	$Osteochondrodysplasia, complex lethal, Symoens-Barnes-Gistelinck type$
616900	$Hypotonia, infantile, with psychomotor retardation and characteristic facies 3$
616901	$Developmental delay with short stature, dysmorphic features, and sparse hair$
616902	$Chromosome 11p13 deletion syndrome, distal$
616903	$Thiopurines, poor metabolism of, 2$
616907	$Spastic paraplegia 76, autosomal recessive$
616910	Immunodeficiency-centromeric instability-facial anomalies syndrome 3
616911	Immunodeficiency-centromeric instability-facial anomalies syndrome 4
616913	$Bleeding disorder, platelet-type, 20$
616914	Marfan lipodystrophy syndrome
616917	$Mental retardation, autosomal recessive 53$
616920	Heart and brain malformation syndrome
616921	$Dyskinesia, limb and orofacial, infantile-onset$
616922	$Striatal degeneration, autosomal dominant$
616924	$Charcot-Marie-Tooth disease, axonal, type 2CC$
616937	Thrombocytopenia 6
616938	Coffin-Siris syndrome 5
616939	$Chorea, childhood-onset, with psychomotor retardation$
616941	$Agammaglobulinemia 8, autosomal dominant$
616943	$Trichothiodystrophy 6, nonphotosensitive$
616944	$Mental retardation, autosomal dominant 41$
616946	Premature ovarian failure 11
616947	Premature ovarian failure 12
616948	$Spinocerebellar ataxia, autosomal recessive 22$
616949	$Spinocerebellar ataxia, autosomal recessive 23$
616950	Spermatogenic failure 15
616954	You-Hoover-Fong syndrome
616958	$Deafness, autosomal recessive 105$
616959	Retinitis pigmentosa and erythrocytic microcytosis
616963	$Hypercalcemia, infantile, 2$
616968	$Deafness, autosomal dominant 70$
616969	$Deafness, autosomal dominant 66$
616973	$Mental retardation, autosomal dominant 42$
616974	Combined oxidative phosphorylation deficiency 30
616975	$Neurodevelopmental disorder with or without anomalies of the brain, eye, or heart$
616977	$Mental retardation, autosomal dominant 43$
616981	$Epileptic encephalopathy, early infantile, 37$
617004	Polycystic liver disease 2
617006	$Autoimmune disease, multisystem, infantile-onset, 2$
617008	$Cerebral palsy, spastic quadriplegic, 3$
617011	$Macrocephaly, dysmorphic facies, and psychomotor retardation$
617013	Hypermanganesemia with dystonia 2
617014	$Neutropenia, severe congenital, 7, autosomal recessive$
617017	$Charcot-Marie-Tooth disease, axonal, type 2T$
617018	Spinocerebellar ataxia 43
617020	$Epileptic encephalopathy, early infantile, 38$
617021	$Hydrops, lactic acidosis, and sideroblastic anemia$
617022	Lethal congenital contracture syndrome 10
617023	Retinitis pigmentosa 75
617024	$Night blindness, congenital stationary, type 1H$
617025	$Nevus comedonicus, somatic$
617026	$Pontocerebellar hypoplasia, type 2F$
617027	$Hyperaldosteronism, familial, type IV$
617028	$Mental retardation, autosomal recessive 54$
617030	$Myopathy, distal, 5$
617035	Patent ductus arteriosus 2
617039	Patent ductus arteriosus 3
617041	Duane retraction syndrome 3
617044	$Short stature, developmental delay, and congenital heart defects$
617046	$Spastic paraplegia 77, autosomal recessive$
617047	$Cardiomyopathy, familial restrictive 5$
617049	$Cholestasis, progressive familial intrahepatic, 5$
617050	Hermansky-Pudlak syndrome 10
617051	$Mental retardation, autosomal recessive 55$
617052	Bone marrow failure syndrome 3
617053	MIRAGE syndrome
617054	$Striatonigral degeneration, childhood-onset$
617055	Cold-induced sweating syndrome 3
617056	$Hyperuricemic nephropathy, familial juvenile, 4$
617061	$Mental retardation, autosomal dominant 44$
617062	Okur-Chung neurodevelopmental syndrome
617063	Meier-Gorlin syndrome 7
617065	$Epileptic encephalopathy, early infantile, 40$
617066	$Muscular dystrophy, congenital, Davignon-Chauveau type$
617068	$Portal hypertension, noncirrhotic$
617069	$Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 3$
617070	$Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4$
617072	$Muscular dystrophy, limb-girdle, type 2Y$
617073	$Tooth agenesis, selective, 8$
617075	$Nasopharyngeal carcinoma, susceptibility to, 3$
617080	$Seizures, benign familial infantile, 5$
617082	$Congenital disorder of glycosylation, type 1aa$
617086	Encephalopathy due to defective mitochondrial and peroxisomal fission 2
617087	$Charcot-Marie-Tooth disease, axonal, type 2A2B$
617088	Short-rib throacic dysplasia 15 with polydactyly
617090	$Microcephaly 17, primary, autosomal recessive$
617091	$Ciliary dyskinesia, primary, 34$
617092	$Ciliary dyskinesia, primary, 35$
617093	$Growth retardation, intellectual developmental disorder, hypotonia, and hepatopathy$
617099	$Autoinflammation, panniculitis, and dermatosis syndrome$
617100	Familial adenomatous polyposis 4
617101	Dias-Logan syndrome
617102	Short-rib thoracic dysplasia 16 with or without polydactyly
617105	$Epileptic encephalopathy, early infantile, 41$
617106	$Epileptic encephalopathy, early infantile, 42$
617107	Thauvin-Robinet-Faivre syndrome
617108	Sessile serrated polyposis cancer syndrome
617111	$Macular dystrophy, patterned, 3$
617113	$Epileptic encephalopathy, early infantile, 43$
617114	$Myopathy, myofibrillar, 7$
617115	Peeling skin syndrome 5
617116	$Epilepsy, familial focal, with variable foci 2$
617118	$Epilepsy, familial focal, with variable foci 3$
617119	Bardet-Biedl syndrome 20
617120	Joubert syndrome 27
617121	Joubert syndrome 28
617123	Retinitis pigmentosa 76
617125	$Mental retardation, autosomal recessive 56$
617126	Alazami-Yuan syndrome
617127	Orofaciodigital syndrome XV
617132	$Epileptic encephalopathy, early infantile, 44$
617133	$Spinocerebellar ataxia, autosomal recessive 24$
617137	Frontometaphyseal dysplasia 2
617140	ZTTK syndrome
617141	Aniridia 2
617142	Aniridia 3
617143	$Myasthenic syndrome, congenital, 20, presynaptic$
617145	$Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset$
617146	$Arthrogryposis, distal, with impaired proprioception and touch$
617153	$Epileptic encephalopathy, early infantile, 45$
617156	Mitochondrial DNA depletion syndrome 15 (hepatocerebral type)
617157	$Short stature, brachydactyly, intellectual developmental disability, and seizures$
617158	$Myopathy, distal, with rimmed vacuoles$
617159	Sifrim-Hitz-Weiss syndrome
617162	$Epileptic encephalopathy, early infantile, 46$
617164	$Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay$
617166	$Epileptic encephalopathy, early infantile, 47$
617168	$Aortic aneurysm, familial thoracic 10$
617169	Sotos syndrome 3
617171	$Dyskinesia, seizures, and intellectual developmental disorder$
617173	Intellectual developmental disorder with cardiac arrhythmia
617174	$Ehlers-Danlos syndrome, periodontal type, 2$
617175	Retinal dystrophy with or without extraocular anomalies
617180	Chitayat syndrome
617182	Language delay and ADHD/cognitive impairment with or without cardiac arrhythmia
617183	Harel-Yoon syndrome
617184	Mitochondrial DNA depletion syndrome 12A (cardiomyopathic type) AD
617186	$Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy$
617187	Spermatogenic failure 16
617188	$Mental retardation, autosomal recessive 57$
617190	Shashi-Pena syndrome
617193	$Encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum$
617194	Lethal congenital contracture syndrome 11
617201	Periventricular nodular heterotopia 7
617205	$Heterotaxy, visceral, 8, autosomal$
617207	$Encephalopathy, progressive, with amyotrophy and optic atrophy$
617213	[Sedoheptulokinase deficiency]
617214	Spermatogenic failure 17
617217	$Amelogenesis imperfecta, hypomaturation type, IIA6$
617222	$Sudden cardiac failure, infantile$
617223	$Sudden cardiac failure, alcohol-induced$
617225	$Spastic paraplegia 78, autosomal recessive$
617228	Combined oxidative phosphorylation deficiency 31
617232	$Muscular dystrophy, limb-girdle, type 2Z$
617234	Preimplantation embryonic lethality 2
617235	$Myoclonus, intractable, neonatal$
617236	Cone-rod dystrophy and hearing loss
617237	Immunodeficiency 49
617238	$Myopia 25, autosomal dominant$
617239	$Myasthenic syndrome, congenital, 21, presynaptic$
617241	$Lung disease, immunodeficiency, and chromosome breakage syndrome$
617243	$Fanconi anemia, complementation group V$
617244	$Fanconi anemia, complementation group R$
617247	$Fanconi anemia, complementation group U$
617248	$3-methylglutaconic aciduria, type VIII$
617251	Uncombable hair syndrome 2
617252	Uncombable hair syndrome 3
617253	Seckel syndrome 10
617255	Lissencephaly 8
617258	$Myopathy, myofibrillar, 8$
617260	$Global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies$
617268	$Neurodevelopmental disorder with hypotonia, seizures, and absent language$
